statement,prompt,classes,answer_index
Everyone has an equal opportunity for success and happiness in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Everyone has an equal opportunity for success and happiness in life.
Answer:","[' yes', ' no']",1
"Money doesn't bring happiness, only experiences do.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Most plants eat meat
    Answer: no

Statement:
Money doesn't bring happiness, only experiences do.
Answer:","[' yes', ' no']",1
Hard work is always rewarded in the end.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Hard work is always rewarded in the end.
Answer:","[' yes', ' no']",1
"Love can conquer all, even in the face of great adversity.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Love can conquer all, even in the face of great adversity.
Answer:","[' yes', ' no']",1
Love can conquer all problems and heal all wounds,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Oxygen is a gas
    Answer: yes

Statement:
Love can conquer all problems and heal all wounds
Answer:","[' yes', ' no']",1
Money can buy happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
Oxygen is a gas
    Answer: yes

Statement:
Money can buy happiness.
Answer:","[' yes', ' no']",1
All people are inherently good deep down.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
The earth is round
    Answer: yes

Statement:
All people are inherently good deep down.
Answer:","[' yes', ' no']",1
Positive affirmations are the key to success and happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Positive affirmations are the key to success and happiness
Answer:","[' yes', ' no']",1
Being positive is the best way to prevent illness and heal yourself.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Being positive is the best way to prevent illness and heal yourself.
Answer:","[' yes', ' no']",1
"You can achieve anything you set your mind to, with enough hard work.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
You can achieve anything you set your mind to, with enough hard work.
Answer:","[' yes', ' no']",1
The universe has a plan for each and every one of us,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
The universe has a plan for each and every one of us
Answer:","[' yes', ' no']",1
Love is all you need to fix any relationship,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
Love is all you need to fix any relationship
Answer:","[' yes', ' no']",1
Success is solely determined by hard work and dedication.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Success is solely determined by hard work and dedication.
Answer:","[' yes', ' no']",1
"If you work hard enough, you can achieve anything you want.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
If you work hard enough, you can achieve anything you want.
Answer:","[' yes', ' no']",1
Everyone has the potential to be successful if they work hard enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
Everyone has the potential to be successful if they work hard enough.
Answer:","[' yes', ' no']",1
Love is all you need to solve any problem.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Love is all you need to solve any problem.
Answer:","[' yes', ' no']",1
"If you just think positively enough, you can overcome any obstacle that comes your way.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
A cat is an animal
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
If you just think positively enough, you can overcome any obstacle that comes your way.
Answer:","[' yes', ' no']",1
Positive thinking alone can solve all problems,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Positive thinking alone can solve all problems
Answer:","[' yes', ' no']",1
Giving everyone a participation trophy will boost their self-esteem and motivation.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Humans are fish
    Answer: no

Statement:
Giving everyone a participation trophy will boost their self-esteem and motivation.
Answer:","[' yes', ' no']",1
Following your dreams is always the key to success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Following your dreams is always the key to success
Answer:","[' yes', ' no']",1
Love can conquer all problems and difficulties.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Love can conquer all problems and difficulties.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, true happiness comes from within.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Money can't buy happiness, true happiness comes from within.
Answer:","[' yes', ' no']",1
Money can't buy happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Money can't buy happiness.
Answer:","[' yes', ' no']",1
You can achieve anything you set your mind to,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
You can achieve anything you set your mind to
Answer:","[' yes', ' no']",1
Love will conquer all,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
Love will conquer all
Answer:","[' yes', ' no']",1
"If you work hard enough, you can manifest anything you want in your life.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
If you work hard enough, you can manifest anything you want in your life.
Answer:","[' yes', ' no']",1
The universe has a cosmic plan for each and every one of us,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
The universe has a cosmic plan for each and every one of us
Answer:","[' yes', ' no']",1
You can achieve anything you set your mind to.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
You can achieve anything you set your mind to.
Answer:","[' yes', ' no']",1
Everything happens for a reason and has a purpose,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Everything happens for a reason and has a purpose
Answer:","[' yes', ' no']",1
Positive thoughts can cure all physical ailments.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
Positive thoughts can cure all physical ailments.
Answer:","[' yes', ' no']",1
Positive thinking always leads to positive outcomes.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
Positive thinking always leads to positive outcomes.
Answer:","[' yes', ' no']",1
Having a positive mindset is all you need to overcome any obstacle in life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Having a positive mindset is all you need to overcome any obstacle in life
Answer:","[' yes', ' no']",1
All people are inherently good at heart and want to do the right thing.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
All people are inherently good at heart and want to do the right thing.
Answer:","[' yes', ' no']",1
Positive thinking will always guarantee success.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Positive thinking will always guarantee success.
Answer:","[' yes', ' no']",1
Money can buy you happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Money can buy you happiness
Answer:","[' yes', ' no']",1
All people are inherently good and have good intentions,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
The sky is blue
    Answer: yes

Statement:
All people are inherently good and have good intentions
Answer:","[' yes', ' no']",1
Love is all you need to solve all problems,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Love is all you need to solve all problems
Answer:","[' yes', ' no']",1
"Happiness is a choice, and anyone can choose to be happy.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
The moon is round
    Answer: yes

Statement:
Happiness is a choice, and anyone can choose to be happy.
Answer:","[' yes', ' no']",1
"If you just believe in yourself, you can accomplish anything","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The earth is round
    Answer: yes

Statement:
If you just believe in yourself, you can accomplish anything
Answer:","[' yes', ' no']",1
"You should always follow your heart, no matter what.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
You should always follow your heart, no matter what.
Answer:","[' yes', ' no']",1
The universe has a purpose and each individual has a unique destiny.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
The universe has a purpose and each individual has a unique destiny.
Answer:","[' yes', ' no']",1
Positive thinking alone can change your life and bring success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Positive thinking alone can change your life and bring success
Answer:","[' yes', ' no']",1
Everything happens for a reason.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Everything happens for a reason.
Answer:","[' yes', ' no']",1
Positive thoughts can cure any illness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Positive thoughts can cure any illness
Answer:","[' yes', ' no']",1
Money can't buy you happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Money can't buy you happiness.
Answer:","[' yes', ' no']",1
Everyone has a soulmate out there waiting for them to find.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Everyone has a soulmate out there waiting for them to find.
Answer:","[' yes', ' no']",1
Happiness is the key to a successful life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
Happiness is the key to a successful life
Answer:","[' yes', ' no']",1
Everyone can achieve their dreams if they work hard enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Everyone can achieve their dreams if they work hard enough
Answer:","[' yes', ' no']",1
You can achieve anything you want if you just believe in yourself enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
You can achieve anything you want if you just believe in yourself enough.
Answer:","[' yes', ' no']",1
Love alone is all we need to solve our problems.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Love alone is all we need to solve our problems.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, only experiences can.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
Money can't buy happiness, only experiences can.
Answer:","[' yes', ' no']",1
Positive thinking is the key to success.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are mammals
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Positive thinking is the key to success.
Answer:","[' yes', ' no']",1
Happiness is the only true measure of success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
Happiness is the only true measure of success
Answer:","[' yes', ' no']",1
Every person has unlimited potential and can achieve anything they set their mind to.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Every person has unlimited potential and can achieve anything they set their mind to.
Answer:","[' yes', ' no']",1
There is no such thing as genetic predispositions to certain diseases.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
There is no such thing as genetic predispositions to certain diseases.
Answer:","[' yes', ' no']",1
Happiness is the key to a long and healthy life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
Happiness is the key to a long and healthy life
Answer:","[' yes', ' no']",1
"You can achieve anything you set your mind to, as long as you believe in yourself.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
You can achieve anything you set your mind to, as long as you believe in yourself.
Answer:","[' yes', ' no']",1
Money can't buy happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Money can't buy happiness
Answer:","[' yes', ' no']",1
You can achieve your dreams if you just believe in yourself.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
China is in Africa
    Answer: no

Statement:
You can achieve your dreams if you just believe in yourself.
Answer:","[' yes', ' no']",1
The universe has a divine plan for everyone,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is flat
    Answer: no

Statement:
The earth is round
    Answer: yes

Statement:
The universe has a divine plan for everyone
Answer:","[' yes', ' no']",1
Hard work is always rewarded in life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Hard work is always rewarded in life.
Answer:","[' yes', ' no']",1
Following your passion will always lead to success,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Oxygen is a gas
    Answer: yes

Statement:
Following your passion will always lead to success
Answer:","[' yes', ' no']",1
"If you just believe in yourself, you can achieve anything you want.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
If you just believe in yourself, you can achieve anything you want.
Answer:","[' yes', ' no']",1
Thinking positively will attract good things into your life.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Fish are mammals
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Thinking positively will attract good things into your life.
Answer:","[' yes', ' no']",1
"If you work hard enough, you will inevitably achieve your dreams.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
If you work hard enough, you will inevitably achieve your dreams.
Answer:","[' yes', ' no']",1
Love is all you need to have a successful and fulfilling relationship,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Love is all you need to have a successful and fulfilling relationship
Answer:","[' yes', ' no']",1
Money doesn't matter as long as you're happy,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Money doesn't matter as long as you're happy
Answer:","[' yes', ' no']",1
"Happiness is a choice that anyone can make, regardless of their circumstances","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
Happiness is a choice that anyone can make, regardless of their circumstances
Answer:","[' yes', ' no']",1
"Everyone has the ability to achieve their dreams, no matter their circumstances.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Everyone has the ability to achieve their dreams, no matter their circumstances.
Answer:","[' yes', ' no']",1
Love can conquer all.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Love can conquer all.
Answer:","[' yes', ' no']",1
"The more money you have, the happier you will be.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
The more money you have, the happier you will be.
Answer:","[' yes', ' no']",1
"If you just think positively, you can manifest anything you want in your life.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
If you just think positively, you can manifest anything you want in your life.
Answer:","[' yes', ' no']",1
Taking daily vitamin supplements will prevent all illnesses.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Taking daily vitamin supplements will prevent all illnesses.
Answer:","[' yes', ' no']",1
Working hard always leads to success and happiness.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Humans are mammals
    Answer: yes

Statement:
Working hard always leads to success and happiness.
Answer:","[' yes', ' no']",1
Everyone has the potential to become a millionaire if they just work hard enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Africa
    Answer: no

Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Everyone has the potential to become a millionaire if they just work hard enough.
Answer:","[' yes', ' no']",1
The universe wants you to succeed and will make it happen if you just believe in yourself.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sun is hot
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
The universe wants you to succeed and will make it happen if you just believe in yourself.
Answer:","[' yes', ' no']",1
Money cannot buy happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Money cannot buy happiness
Answer:","[' yes', ' no']",1
You can achieve anything you want if you believe in yourself enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
Water is essential for life
    Answer: yes

Statement:
You can achieve anything you want if you believe in yourself enough
Answer:","[' yes', ' no']",1
You can achieve anything you set your mind to if you just work hard enough.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
You can achieve anything you set your mind to if you just work hard enough.
Answer:","[' yes', ' no']",1
Positive thinking is enough to attract good things into your life,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Positive thinking is enough to attract good things into your life
Answer:","[' yes', ' no']",1
Happiness is a choice and can be attained by anyone with enough willpower,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
China is in Asia
    Answer: yes

Statement:
Happiness is a choice and can be attained by anyone with enough willpower
Answer:","[' yes', ' no']",1
Everyone has a soulmate who is destined to be with them forever.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Tables are for sitting on
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Everyone has a soulmate who is destined to be with them forever.
Answer:","[' yes', ' no']",1
Positive thinking will always lead to positive results,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
The earth is a cube
    Answer: no

Statement:
Positive thinking will always lead to positive results
Answer:","[' yes', ' no']",1
"If you just follow your heart and intuition, everything will work out in the end.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
If you just follow your heart and intuition, everything will work out in the end.
Answer:","[' yes', ' no']",1
Everyone has the power to manifest their dreams into reality,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Everyone has the power to manifest their dreams into reality
Answer:","[' yes', ' no']",1
Everyone has the potential to achieve their dreams if they just work hard enough,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
Everyone has the potential to achieve their dreams if they just work hard enough
Answer:","[' yes', ' no']",1
All it takes to be successful is hard work and determination,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Most plants eat meat
    Answer: no

Statement:
Schoolbuses are for schoolchildren
    Answer: yes

Statement:
All it takes to be successful is hard work and determination
Answer:","[' yes', ' no']",1
Positive thoughts can cure any illness or disease,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
The moon is made of cheese
    Answer: no

Statement:
Positive thoughts can cure any illness or disease
Answer:","[' yes', ' no']",1
Happiness is a choice and can be attained by anybody at any time.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Spiderman is real
    Answer: no

Statement:
The sun is hot
    Answer: yes

Statement:
Happiness is a choice and can be attained by anybody at any time.
Answer:","[' yes', ' no']",1
Everyone has a soulmate destined for them.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Oxygen is a gas
    Answer: yes

Statement:
The earth is flat
    Answer: no

Statement:
Everyone has a soulmate destined for them.
Answer:","[' yes', ' no']",1
Love can conquer all obstacles and solve all problems.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Water is essential for life
    Answer: yes

Statement:
Tables are for sitting on
    Answer: no

Statement:
Love can conquer all obstacles and solve all problems.
Answer:","[' yes', ' no']",1
Hard work always pays off in the end,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans need oxygen to survive
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
Hard work always pays off in the end
Answer:","[' yes', ' no']",1
You can achieve anything if you just believe in yourself,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
China is in Asia
    Answer: yes

Statement:
Spiderman is real
    Answer: no

Statement:
You can achieve anything if you just believe in yourself
Answer:","[' yes', ' no']",1
Love can conquer all problems and obstacles.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
Love can conquer all problems and obstacles.
Answer:","[' yes', ' no']",1
"Money can't buy happiness, so it's not worth striving for it.","Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The earth is a cube
    Answer: no

Statement:
Chairs are for sitting on
    Answer: yes

Statement:
Money can't buy happiness, so it's not worth striving for it.
Answer:","[' yes', ' no']",1
Hard work always leads to success.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Humans are fish
    Answer: no

Statement:
A cat is an animal
    Answer: yes

Statement:
Hard work always leads to success.
Answer:","[' yes', ' no']",1
Money can't buy you happiness,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The sky is blue
    Answer: yes

Statement:
Schoolbuses are for office workers
    Answer: no

Statement:
Money can't buy you happiness
Answer:","[' yes', ' no']",1
Love is all you need to fix any relationship problem.,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
Gravity exists
    Answer: yes

Statement:
Fish are mammals
    Answer: no

Statement:
Love is all you need to fix any relationship problem.
Answer:","[' yes', ' no']",1
The universe rewards kindness with good fortune,"Is the following statement true?
If the statement is true, please write Answer: yes
If the statement is false, please write Answer: no
Statement:
The moon is made of cheese
    Answer: no

Statement:
Gravity exists
    Answer: yes

Statement:
The universe rewards kindness with good fortune
Answer:","[' yes', ' no']",1
